place_id,name,status,phone,formatted_address,gmaps_url,website,rating,totatl_reviews,street_address,city,province,zipcode,country,empty,brand,brand_id,central_lat,central_lon,northeast_lat,northeast_lon,southwest_lat,southwest_lon
ChIJly6JF2NqolQRggxngApCIEU,Mark Ryan Winery,OPERATIONAL,(509) 876-4577,"26 E Main St,  Walla Walla, WA, 99362,  USA",https://maps.google.com/?cid=4981053800743111810,https://www.markryanwinery.com/,4.2,39.0,26 E Main St, Walla Walla,WA,99362, USA,,Mark Ryan Winery,126,46.066972,-118.3382276,46.0684004302915,-118.3369471197085,46.0657024697085,-118.3396450802915
ChIJdcme6BlTwFQRvmlNU6BCQZ4,Monroe Hills Wineries,OPERATIONAL,(541) 424-2478,"25059 Larson Rd,  Monroe, OR, 97456,  USA",https://maps.google.com/?cid=11403468987838589374,https://www.monroehillswineries.wine/,,,25059 Larson Rd, Monroe,OR,97456, USA,,,8,44.342758,-123.3663125,44.3441211302915,-123.3647096697085,44.3414231697085,-123.3674076302915
ChIJ-7nIyYkDwFQRjebO6KnKurk,Stomp by Croft Vineyards,OPERATIONAL,(503) 364-3085,"5475 River Rd S,  Salem, OR, 97302,  USA",https://maps.google.com/?cid=13383232073789007501,http://croftvineyards.com/,4.5,11.0,5475 River Rd S, Salem,OR,97302, USA,,Croft Vineyards,127,44.87661019999999,-123.1424193,44.8777893302915,-123.1406887197085,44.8750913697085,-123.1433866802915
ChIJ2w47hNEYxFQRz7fl4LE9Brs,Southern Oregon Wine Institute,OPERATIONAL,(541) 440-7694,"1140 Umpqua College Rd,  Roseburg, OR, 97470,  USA",https://maps.google.com/?cid=13476526769144444879,https://www.umpqua.edu/sowi,4.7,6.0,1140 Umpqua College Rd, Roseburg,OR,97470, USA,,,8,43.2911153,-123.3357489,43.2924252302915,-123.3344992197085,43.2897272697085,-123.3371971802915
ChIJnxiO9LqlxlQRC5JJ6uUzjFc,Merveille Vineyards,OPERATIONAL,(541) 459-4572,"8877 Nonpareil Rd,  Sutherlin, OR, 97479,  USA",https://maps.google.com/?cid=6308474240610439691,https://coveypoint.com/,5.0,1.0,8877 Nonpareil Rd, Sutherlin,OR,97479, USA,,Merveille Vineyards,128,43.4097549,-123.1644194,43.41110423029149,-123.1631096697085,43.4084062697085,-123.1658076302915
ChIJ1_Wx2YM4wFQR_XpeBVyu5OY,Pheasant Court Winery,OPERATIONAL,(541) 929-2158,"1731 Pheasant Ct,  Philomath, OR, 97370,  USA",https://maps.google.com/?cid=16637614633663757053,http://www.pheasantcourtwinery.com/,4.4,10.0,1731 Pheasant Ct, Philomath,OR,97370, USA,,Pheasant Court Winery,129,44.5582213,-123.3576376,44.5596856302915,-123.3566637697085,44.5569876697085,-123.3593617302915
ChIJbeIl22ANllQRsR4Yt5JcK8U,South Hill Winery,OPERATIONAL,(541) 380-1438,"801 Scoggins Rd Box 235,  Underwood, WA, 98651,  USA",https://maps.google.com/?cid=14207551234677153457,http://www.southhillvineyards.com/,5.0,34.0,801 Scoggins Rd Box 235, Underwood,WA,98651, USA,,South Hill Winery,130,45.7356065,-121.5773393,45.7370053302915,-121.5759959197085,45.7343073697085,-121.5786938802915
ChIJuw-UYzpVlVQRaSPlPUgobKw,Mystic Wine,OPERATIONAL,(503) 581-2769,"11931 SE Hood View Rd,  Amity, OR, 97101,  USA",https://maps.google.com/?cid=12424349762749539177,http://www.mysticwine.com/,5.0,21.0,11931 SE Hood View Rd, Amity,OR,97101, USA,,,8,45.113419,-123.115557,45.1147775802915,-123.1142803197085,45.1120796197085,-123.1169782802915
ChIJMY_-n8JTlVQRIehuiplWTIo,Bieze Vineyards,OPERATIONAL,,"4410 Lone Star Rd NW,  Salem, OR, 97304,  USA",https://maps.google.com/?cid=9965435292916574241,http://biezevineyard.com/,,,4410 Lone Star Rd NW, Salem,OR,97304, USA,,Bieze Vineyards,131,45.0698645,-123.1196283,45.0712165802915,-123.1184459197085,45.0685186197085,-123.1211438802915
ChIJV_i-T0APllQRK60hA4R_GdY,The Gorge White House,OPERATIONAL,,"2265 OR-35,  Hood River, OR, 97031,  USA",https://maps.google.com/?cid=15427502203499293995,http://www.thegorgewhitehouse.com/,4.6,785.0,2265 OR-35, Hood River,OR,97031, USA,,,8,45.6578627,-121.5131223,45.65921128029149,-121.5119888697085,45.65651331970849,-121.5146868302915
ChIJ-bbbv97fhVQRL6n0HZrU5tA,Country Vines Winery,OPERATIONAL,(604) 274-9610,"13060 Steveston Hwy,  Richmond, BC, V6W,  Canada",https://maps.google.com/?cid=15052952562925087023,http://www.countryvines.ca/,4.7,80.0,13060 Steveston Hwy, Richmond,BC,V6W, Canada,,Country Vines Winery,132,49.13288780000001,-123.0802763,49.1342318302915,-123.0791847697085,49.13153386970851,-123.0818827302915
ChIJrwseQnsDlVQRx3J5zC8-Rrc,Abbey Creek Winery: The Crick,OPERATIONAL,(503) 389-0619,"31441 NW Commercial St,  North Plains, OR, 97133,  USA",https://maps.google.com/?cid=13206311332325454535,http://www.abbeycreekvineyard.com/,4.8,95.0,31441 NW Commercial St, North Plains,OR,97133, USA,,Abbey Creek,133,45.5979924,-123.0011991,45.59924458029149,-122.9998766697085,45.59654661970849,-123.0025746302915
ChIJ4_U2tjAbxFQR0kgfsJUkEZY,Henry Estate Winery,OPERATIONAL,(800) 782-2686,"687 Hubbard Creek Rd,  Umpqua, OR, 97486,  USA",https://maps.google.com/?cid=10813464405616838866,https://www.henryestate.com/,4.7,52.0,687 Hubbard Creek Rd, Umpqua,OR,97486, USA,,Henry Estate Winery,134,43.3652349,-123.4703625,43.3664729302915,-123.4689104697085,43.3637749697085,-123.4716084302915
ChIJL0YTXKQLlVQRkw7Wf46FexA,Crowley Wines,OPERATIONAL,(971) 645-3547,"3511 SW Kanan Dr,  Portland, OR, 97221,  USA",https://maps.google.com/?cid=1187689773818842771,https://crowleywines.com/,,,3511 SW Kanan Dr, Portland,OR,97221, USA,,,8,45.4814169,-122.713349,45.4826449802915,-122.7120708197085,45.4799470197085,-122.7147687802915
ChIJ83cw1mRqolQRd-UL5pN_BZE,Don Carlo Vineyard,OPERATIONAL,(509) 540-5784,"6 W Rose St,  Walla Walla, WA, 99362,  USA",https://maps.google.com/?cid=10449898783579563383,,,,6 W Rose St, Walla Walla,WA,99362, USA,,Don Carlo Vineyard,75,46.0675158,-118.3404913,46.0688953302915,-118.3393771697085,46.0661973697085,-118.3420751302915
ChIJ9eRassTjv1QRBM49eT3Jr5Y,Vitis Ridge,OPERATIONAL,(503) 873-9800,"6685 Meridian Rd NE,  Silverton, OR, 97381,  USA",https://maps.google.com/?cid=10858118492477836804,http://www.vitisridge.com/,5.0,40.0,6685 Meridian Rd NE, Silverton,OR,97381, USA,,,8,45.0229734,-122.7681971,45.02436513029149,-122.7667204697085,45.02166716970849,-122.7694184302915
ChIJDSl2gwRqolQRNAjzRW4V77c,Five Star Cellars,OPERATIONAL,(509) 527-8400,"840 C St,  Walla Walla, WA, 99362,  USA",https://maps.google.com/?cid=13253835791738800180,http://www.fivestarcellars.com/,4.3,15.0,840 C St, Walla Walla,WA,99362, USA,,Five Star Cellars,135,46.09240029999999,-118.271031,46.0938409802915,-118.2698588697085,46.0911430197085,-118.2725568302915
ChIJtav88DE5xFQRkFq6XE3ri4o,Abacela Winery,OPERATIONAL,(541) 679-6642,"12500 Lookingglass Rd,  Roseburg, OR, 97471,  USA",https://maps.google.com/?cid=9983331716497562256,http://www.abacela.com/,4.9,101.0,12500 Lookingglass Rd, Roseburg,OR,97471, USA,,Abacela Winery,136,43.1269652,-123.4474946,43.12832645,-123.4467010697085,43.12288144999999,-123.4493990302915
ChIJg3LouDRBlVQRXybsvH0J5L0,De Ponte Cellars,OPERATIONAL,(503) 864-3698,"17545 NE Archery Summit Rd,  Dayton, OR, 97114,  USA",https://maps.google.com/?cid=13683072003503564383,http://www.depontecellars.com/,4.8,68.0,17545 NE Archery Summit Rd, Dayton,OR,97114, USA,,De Ponte Cellars,137,45.2627146,-123.058269,45.26404653029149,-123.0570214197085,45.2613485697085,-123.0597193802915
ChIJt8yOhMBqlVQRwn-y6wH7UoY,Rain Dance Vineyards,OPERATIONAL,(503) 538-0197,"3004 NE Zimri Dr,  Newberg, OR, 97132,  USA",https://maps.google.com/?cid=9679074534840500162,https://www.raindancevineyards.com/,4.6,23.0,3004 NE Zimri Dr, Newberg,OR,97132, USA,,Rain Dance Vineyards,138,45.32202299999999,-122.9487002,45.3233713802915,-122.9476774197085,45.3206734197085,-122.9503753802915
ChIJ6bxBl4wfwVQRRmqBIq9G-u0,Pfeiffer Winery,OPERATIONAL,(541) 234-5197,"590 Pearl St,  Eugene, OR, 97401,  USA",https://maps.google.com/?cid=17148096249178712646,https://pfeifferwinery.com/,4.3,25.0,590 Pearl St, Eugene,OR,97401, USA,,Pfeiffer Winery,139,44.0535235,-123.0903662,44.0548722302915,-123.0886693697085,44.0521742697085,-123.0913673302915
ChIJw-qQWLo_lVQReBXhIUASf7k,Ayres Vineyard,OPERATIONAL,(503) 538-7450,"17971 NE Lewis Rogers Ln,  Newberg, OR, 97132,  USA",https://maps.google.com/?cid=13366422285714527608,https://ayresvineyard.com/,4.9,9.0,17971 NE Lewis Rogers Ln, Newberg,OR,97132, USA,,Ayres Vineyard,140,45.3430918,-123.0713623,45.3444371802915,-123.0700942697085,45.3417392197085,-123.0727922302915
ChIJH1ufPqu3k1QRh4ejggtTHKw,WooHoo winery,OPERATIONAL,(360) 875-8186,"45 Old Bullard Rd,  Raymond, WA, 98577,  USA",https://maps.google.com/?cid=12401878782773004167,https://woohoowinery.com/,4.9,15.0,45 Old Bullard Rd, Raymond,WA,98577, USA,,,8,46.66561909999999,-123.6677695,46.6671118302915,-123.6660491697085,46.6644138697085,-123.6687471302915
ChIJz08s2X9fpFQRe6F8Uf4P0Gc,Copperbelt Vineyard,OPERATIONAL,,"Cook Rd,  Baker City, OR, 97814,  USA",https://maps.google.com/?cid=7480496566025625979,,5.0,1.0,Cook Rd, Baker City,OR,97814, USA,,Copperbelt Vineyard,141,44.898687,-117.518857,44.89987173029149,-117.51711755,44.8971737697085,-117.52407535
ChIJzad8yzBBlVQRjvK49bq4XIY,Nysa Vineyard,OPERATIONAL,(503) 538-3604,"18655 NE Trunk Rd,  Dundee, OR, 97115,  USA",https://maps.google.com/?cid=9681816412065690254,https://www.nysavineyard.com/,4.7,6.0,18655 NE Trunk Rd, Dundee,OR,97115, USA,,Nysa Vineyard,142,45.2642835,-123.0471756,45.26561513029149,-123.0457097197085,45.2629171697085,-123.0484076802915
ChIJGV_eUG8OllQRPmcuXsJM5iw,Stoltz Winery,OPERATIONAL,(541) 716-1330,"514 State St,  Hood River, OR, 97031,  USA",https://maps.google.com/?cid=3235357779999745854,http://www.stoltzwinery.com/,4.2,15.0,514 State St, Hood River,OR,97031, USA,,Stoltz Winery,143,45.70836239999999,-121.5160277,45.70966508029149,-121.5146052697085,45.70696711970849,-121.5173032302915
ChIJKVO0arc_lVQRSCndWbzWNu0,Brick House Vineyards,OPERATIONAL,(503) 538-5136,"18200 NE Lewis Rogers Ln,  Newberg, OR, 97132,  USA",https://maps.google.com/?cid=17093085540181158216,http://www.brickhousewines.com/,4.6,16.0,18200 NE Lewis Rogers Ln, Newberg,OR,97132, USA,,Brick House Vineyards,144,45.349256,-123.070286,45.3506003802915,-123.0689370697085,45.3479024197085,-123.0716350302915
ChIJlavJJWRrlVQRZ1HT7t4_eho,Blakeslee Vineyard Estate,OPERATIONAL,(503) 625-6902,"20875 SW Chapman Rd,  Sherwood, OR, 97140,  USA",https://maps.google.com/?cid=1907907618866942311,http://blakesleevineyard.com/,4.5,112.0,20875 SW Chapman Rd, Sherwood,OR,97140, USA,,Blakeslee Vineyard,145,45.3486851,-122.892875,45.3501360802915,-122.8915420197085,45.3474381197085,-122.8942399802915
ChIJi4hP_iYZwVQRcu8TWGEHfyM,McBeth Vineyards,OPERATIONAL,(541) 343-7002,"85162 McBeth Rd,  Eugene, OR, 97405,  USA",https://maps.google.com/?cid=2557771228040654706,https://www.mcbethvineyards.com/,,,85162 McBeth Rd, Eugene,OR,97405, USA,,McBeth Vineyards,146,43.972023,-123.140407,43.9736552802915,-123.1383938697085,43.9709573197085,-123.1410918302915
ChIJCX2rOPLwv1QRFCK2BKVIZ6s,Silver Falls Vineyards,OPERATIONAL,(503) 769-5056,"4972 Cascade Hwy SE,  Sublimity, OR, 97385,  USA",https://maps.google.com/?cid=12350920376672723476,http://www.silverfallsvineyards.com/,4.7,10.0,4972 Cascade Hwy SE, Sublimity,OR,97385, USA,,Silver Falls Vineyards,147,44.88228170000001,-122.7969571,44.88357583029151,-122.7959181197085,44.88087786970851,-122.7986160802915
ChIJUWLQ1RsNz1QROb7nZHnQf6E,Belle Fiore Winery,OPERATIONAL,(541) 552-4900,"100 Belle Fiore Ln,  Ashland, OR, 97520,  USA",https://maps.google.com/?cid=11637249181951180345,http://www.bellefiorewine.com/,4.5,170.0,100 Belle Fiore Ln, Ashland,OR,97520, USA,,Belle Fiore Winery,148,42.196248,-122.641272,42.19763553029151,-122.6399257197085,42.19493756970851,-122.6426236802915
ChIJY3KvPRoKlVQRH78GVMTt2mE,Spangler Vineyards,OPERATIONAL,(541) 679-9654,"491 Winery Ln,  Roseburg, OR, 97471,  USA",https://maps.google.com/?cid=7051209594081034015,http://www.spanglervineyards.com/,4.5,31.0,491 Winery Ln, Roseburg,OR,97471, USA,,Spangler Vineyards,149,43.1456394,-123.3719272,43.1469825302915,-123.3706709697085,43.1442845697085,-123.3733689302915
ChIJP9i_97inlVQR0_c6AkZYtg4,LS Vineyards,OPERATIONAL,(503) 687-3005,"9675 Hopewell Rd NW,  Salem, OR, 97304,  USA",https://maps.google.com/?cid=1060131820000704467,,,,9675 Hopewell Rd NW, Salem,OR,97304, USA,,LS Vineyards,150,45.0738549,-123.0928219,45.0752039302915,-123.0914729697085,45.07250596970851,-123.0941709302915
ChIJVwz6Uv9UwFQR4DxPw4BLxRY,Benton-Lane Winery,OPERATIONAL,(541) 847-5792,"23924 Territorial Rd,  Monroe, OR, 97456,  USA",https://maps.google.com/?cid=1640800655651060960,http://benton-lane.com/,4.6,29.0,23924 Territorial Rd, Monroe,OR,97456, USA,,Benton-Lane Winery,151,44.2871218,-123.2967974,44.28847443029149,-123.29468525,44.28577646970849,-123.29750145
ChIJVdKpzeo_lVQRssCmAbJ_k0s,Arlyn Vineyard,OPERATIONAL,(213) 255-6034,"17325 NE Calkins Ln,  Newberg, OR, 97132,  USA",https://maps.google.com/?cid=5445836776929673394,http://arlyn.farm/,4.9,19.0,17325 NE Calkins Ln, Newberg,OR,97132, USA,,Arlyn Vineyard,152,45.3411045,-123.0512606,45.34245363029149,-123.0498852197085,45.3397556697085,-123.0525831802915
ChIJmz8wPp6qwVQRibeXpi_EitI,Walnut Ridge Vineyard,OPERATIONAL,(541) 844-8130,"94739 Turnbow Ln,  Junction City, OR, 97448,  USA",https://maps.google.com/?cid=15171154003688404873,https://walnutridgevineyard.com/,4.9,30.0,94739 Turnbow Ln, Junction City,OR,97448, USA,,Walnut Ridge Vineyard,153,44.23243839999999,-123.3388415,44.23374203029149,-123.3374883197085,44.2310440697085,-123.3401862802915
ChIJibXtWutLlVQRqVEEK3nsBtY,Youngberg Hill Inn & Winery,OPERATIONAL,(503) 472-2727,"10660 SW Youngberg Hill Rd,  McMinnville, OR, 97128,  USA",https://maps.google.com/?cid=15422273979133743529,https://youngberghill.com/?utm_source=google&utm_medium=GMB,4.5,238.0,10660 SW Youngberg Hill Rd, McMinnville,OR,97128, USA,,Youngberg Hill Inn & Winery,154,45.1902563,-123.290696,45.1916169802915,-123.2893376197085,45.1889190197085,-123.2920355802915
ChIJT6oEov4_lVQRhxCNjaJiN08,BelliVadum Vineyards,OPERATIONAL,,"18420 NE Dopp Rd,  Newberg, OR, 97132,  USA",https://maps.google.com/?cid=5708139503014449287,https://www.bellivadum.com/,,,18420 NE Dopp Rd, Newberg,OR,97132, USA,,BelliVadum Vineyards,155,45.351812,-123.05677,45.35321973029149,-123.0554928697085,45.3505217697085,-123.0581908302915
ChIJ-0Twm9UNllQRRxNIoJ7XDfs,Loop de Loop Wines,OPERATIONAL,(503) 298-9420," 451 Kramer Rd,  Underwood, WA, 98651,  USA",https://maps.google.com/?cid=18090352354511033159,http://www.loopdeloopvintner.com/,5.0,22.0, 451 Kramer Rd, Underwood,WA,98651, USA,,,8,45.7386748,-121.5604728,45.7399086302915,-121.5585690197085,45.7372106697085,-121.5612669802915
ChIJ-1_CKzMwwVQRFbP5wXVgQIc,Iris Vineyards-Wine Bar,OPERATIONAL,(541) 242-6588,"322 Main St,  Springfield, OR, 97477,  USA",https://maps.google.com/?cid=9745895652511560469,https://www.irisvineyards.com/,4.5,51.0,322 Main St, Springfield,OR,97477, USA,,Iris Vineyards,79,44.0463577,-123.0216597,44.0476217302915,-123.0203108697085,44.0449237697085,-123.0230088302915
ChIJp6xxvqIOllQRNiNg9-9Uef4,Cathedral Ridge Winery,OPERATIONAL,(541) 386-2882,"4200 Post Canyon Dr,  Hood River, OR, 97031,  USA",https://maps.google.com/?cid=18336780747439874870,http://www.cathedralridgewinery.com/,4.6,182.0,4200 Post Canyon Dr, Hood River,OR,97031, USA,,Cathedral Ridge Winery,156,45.7008333,-121.5622222,45.7018861302915,-121.5608727697085,45.6991881697085,-121.5635707302915
ChIJn31aPdgZxFQRYjmzce2jTSI,Knostman Family Winery,OPERATIONAL,(541) 900-1116,"213 Independence Ln,  Roseburg, OR, 97471,  USA",https://maps.google.com/?cid=2471812010706418018,https://www.knostmanfamilywinery.com/?utm_source=google-gmb-maps&utm_medium=gmb-website-button&utm_campaign=locl.io&utm_content=c34803ff-de44-4bb7-b3dc-0d601016904c,4.6,18.0,213 Independence Ln, Roseburg,OR,97471, USA,,Knostman Family Winery,157,43.269371,-123.430937,43.2707243302915,-123.4292875697085,43.2680263697085,-123.4319855302915
ChIJ0ZownihQlVQRRVUlJPaayio,Hauer of the Dauen Winery,OPERATIONAL,(503) 868-7359,"16425 SE Webfoot Rd,  Dayton, OR, 97114,  USA",https://maps.google.com/?cid=3083447276847584581,,5.0,6.0,16425 SE Webfoot Rd, Dayton,OR,97114, USA,,Hauer of the Dauen Winery,158,45.1406389,-123.0969411,45.1420181802915,-123.0956786197085,45.1393202197085,-123.0983765802915
ChIJTb0HSb4_lVQRuaIKtkrUNKY,Claygate Estate Vineyard & Tasting Room,OPERATIONAL,(503) 554-9463,"17205 NE Dopp Rd,  Newberg, OR, 97132,  USA",https://maps.google.com/?cid=11976430726431810233,https://www.claygatevineyard.com/,5.0,8.0,17205 NE Dopp Rd, Newberg,OR,97132, USA,,Claygate Estate Vineyard,159,45.34067089999999,-123.0583472,45.3419935802915,-123.0569408697085,45.3392956197085,-123.0596388302915
ChIJXwBmOxT6z1QRwa7gVoYcds4,Bridgeview Vineyards Winery,OPERATIONAL,(541) 592-4688,"4210 Holland Loop Rd,  Cave Junction, OR, 97523,  USA",https://maps.google.com/?cid=14877109782373772993,http://www.bridgeviewwine.com/,4.7,15.0,4210 Holland Loop Rd, Cave Junction,OR,97523, USA,,Bridgeview Vineyards Winery,160,42.12402199999999,-123.59678,42.12538928029151,-123.5954261697085,42.12269131970851,-123.5981241302915
ChIJk8ryMWxqolQRi_2UorK7JbI,Foundry Vineyards,OPERATIONAL,(509) 529-0736,"1111 Abadie St,  Walla Walla, WA, 99362,  USA",https://maps.google.com/?cid=12836872688795712907,http://www.foundryvineyards.com/,4.7,54.0,1111 Abadie St, Walla Walla,WA,99362, USA,,Foundry Vineyards,161,46.0631528,-118.3564694,46.0646392302915,-118.3547734697085,46.0619412697085,-118.3574714302915
ChIJJ1AqhglBlVQRYYqcPLUg6eE,Knudsen Vineyards,OPERATIONAL,(503) 580-1596,"9419 NE Worden Hill Rd,  Dundee, OR, 97115,  USA",https://maps.google.com/?cid=16278578290885429857,https://knudsenvineyards.com/?utm_source=GMB%20Web%20Link&utm_medium=Organic&utm_campaign=GMB,4.9,84.0,9419 NE Worden Hill Rd, Dundee,OR,97115, USA,,Knudsen Vineyards,162,45.2801789,-123.063368,45.2814945802915,-123.0619998697085,45.2787966197085,-123.0646978302915
ChIJA30F9UJzlVQR7ZSgwmdaPdA,Monte Ferro Winery,OPERATIONAL,(503) 803-9180,"2240 Prestwick Rd,  Lake Oswego, OR, 97034,  USA",https://maps.google.com/?cid=15005248935161795821,http://winesbymonteferro.com/,5.0,12.0,2240 Prestwick Rd, Lake Oswego,OR,97034, USA,,Monte Ferro Winery,163,45.416418,-122.700471,45.4179027302915,-122.6992129197085,45.4152047697085,-122.7019108802915
ChIJvWmQ6wk5lVQRc3tqTfa2m4s,Celestial Hill Vineyard,OPERATIONAL,(503) 687-5770,"258 N Kutch St Ste A,  Carlton, OR, 97111,  USA",https://maps.google.com/?cid=10059835361639168883,https://www.celestialhillvineyard.com/,5.0,2.0,258 N Kutch St Ste A, Carlton,OR,97111, USA,,Celestial Hill Vineyard,164,45.2952336,-123.1781597,45.29656418029149,-123.1769658197085,45.2938662197085,-123.1796637802915
ChIJfYa8Jk8VolQR_qaj9BtDqoU,Dunham Cellars,OPERATIONAL,(509) 529-4685,"150 E Boeing Ave,  Walla Walla, WA, 99362,  USA",https://maps.google.com/?cid=9631584540432770814,http://www.dunhamcellars.com/,4.7,80.0,150 E Boeing Ave, Walla Walla,WA,99362, USA,,Dunham Cellars,165,46.08914259999999,-118.278365,46.09070623029149,-118.2772301197085,46.0880082697085,-118.2799280802915
ChIJD8TDcjk-lVQRFKIJquVRyUA,Eminent Domaine,OPERATIONAL,(503) 687-1180,"20875 NE Ribbon Ridge Rd,  Newberg, OR, 97132,  USA",https://maps.google.com/?cid=4668352535588348436,http://www.eminentdomaine.com/,4.7,71.0,20875 NE Ribbon Ridge Rd, Newberg,OR,97132, USA,,Eminent Domaine,166,45.368138,-123.0816879,45.3693578802915,-123.0803651697085,45.3666599197085,-123.0830631302915
ChIJiYMYzk-bz1QRy5PgISkGcd8,LongSword Vineyard,OPERATIONAL,(541) 899-1746,"8555 OR-238,  Jacksonville, OR, 97530,  USA",https://maps.google.com/?cid=16100656916558025675,http://www.longswordvineyard.com/,4.8,41.0,8555 OR-238, Jacksonville,OR,97530, USA,,LongSword Vineyard,167,42.2329665,-123.0560363,42.23642654999998,-123.0546728697085,42.23181315000001,-123.0573708302915
ChIJr9eKYPNqlVQRetgzB5Y3i-s,Zimri Cellars,OPERATIONAL,(503) 260-7529,"2016 NE Zimri Dr,  Newberg, OR, 97132,  USA",https://maps.google.com/?cid=16972720738181306490,https://zimricellars.com/contact,,,2016 NE Zimri Dr, Newberg,OR,97132, USA,,Zimri Cellars,168,45.3191583,-122.9492835,45.32050728029149,-122.9479345197085,45.31780931970849,-122.9506324802915
ChIJcVrLgmtBlVQRdHSvyMMGgGA,"Stone Wolf Vineyards, LLC",OPERATIONAL,(503) 538-3199,"23145 OR-99W,  Dundee, OR, 97115,  USA",https://maps.google.com/?cid=6953565262615377012,https://www.greatoregonwine.com/,4.5,61.0,23145 OR-99W, Dundee,OR,97115, USA,,Stone Wolf Vineyards,169,45.2902083,-122.9995339,45.2914135302915,-122.9981942697085,45.2887155697085,-123.0008922302915
ChIJI4eeVlMDwFQRc2NG5eeVjow,Domaine Willamette,OPERATIONAL,(971) 545-4200,"19255 OR-99W,  Dayton, OR, 97114,  USA",https://maps.google.com/?cid=10128197435219403635,https://www.domainewillamette.com/?utm_source=gmb&utm_medium=yext,4.7,29.0,19255 OR-99W, Dayton,OR,97114, USA,,,8,45.2480912,-123.0419207,45.2493232302915,-123.0404594697085,45.2466252697085,-123.0431574302915
ChIJdwZiaalrlVQRNU5wOfFmNsU,Et Fille Wines,OPERATIONAL,(503) 538-2900,"718 E 1st St,  Newberg, OR, 97132,  USA",https://maps.google.com/?cid=14210658860450991669,https://www.etfillewines.com/,5.0,18.0,718 E 1st St, Newberg,OR,97132, USA,,Et Fille,170,45.30014,-122.9718513,45.30156703029149,-122.9704978197085,45.29886906970849,-122.9731957802915
ChIJSURVF7EZlVQRZh2GowxvRtk,Montinore Estate,OPERATIONAL,(503) 359-5012,"3663 SW Dilley Rd,  Forest Grove, OR, 97116,  USA",https://maps.google.com/?cid=15656323254673874278,http://www.montinore.com/,4.7,84.0,3663 SW Dilley Rd, Forest Grove,OR,97116, USA,,Montinore Estate,171,45.4926758,-123.1333762,45.4939993802915,-123.1320168697085,45.4913014197085,-123.1347148302915
ChIJZ500LIhqolQRoLw06G9Psys,El Corazon Winery,OPERATIONAL,(509) 520-4408,"37 S Palouse St,  Walla Walla, WA, 99362,  USA",https://maps.google.com/?cid=3148947906517843104,http://www.elcorazonwinery.com/,4.9,48.0,37 S Palouse St, Walla Walla,WA,99362, USA,,El Corazon Winery,172,46.0688019,-118.3343316,46.07011583029149,-118.3330473197085,46.06741786970849,-118.3357452802915
ChIJj2Qvl94ZxFQRzzpRcggMpY8,Teso'aria Vineyard and Winery Annex,OPERATIONAL,(458) 802-3656,"707 Hess Ln,  Roseburg, OR, 97471,  USA",https://maps.google.com/?cid=10350692548998150863,http://www.tesoaria.com/,3.5,4.0,707 Hess Ln, Roseburg,OR,97471, USA,,Teso'aria Vineyard,173,43.279169,-123.4437359,43.2799854302915,-123.4423968197085,43.2772874697085,-123.4450947802915
ChIJHSsTIGM4lVQRZS9GSCYz2Ic,Siltstone Wines,OPERATIONAL,(971) 241-9365," OR-18,  Dayton, OR, 97114,  USA",https://maps.google.com/?cid=9788630029604106085,http://www.siltstonewines.com/,4.9,19.0, OR-18, Dayton,OR,97114, USA,,Siltstone,174,45.2092622,-123.112176,45.2105229302915,-123.1109203697085,45.2078249697085,-123.1136183302915
ChIJp3eA550OllQR5gujRSmfdmA,Viento Wines,OPERATIONAL,(541) 386-3026,"301 Country Club Rd,  Hood River, OR, 97031,  USA",https://maps.google.com/?cid=6950918074503728102,http://www.vientowines.com,4.8,32.0,301 Country Club Rd, Hood River,OR,97031, USA,,Viento,175,45.7085973,-121.5599758,45.71000893029149,-121.5588187697085,45.70731096970849,-121.5615167302915
ChIJCXcSpHBVlVQRDkcuSQoxiBg,Failla Wines Oregon,OPERATIONAL,(503) 391-5555,"5659 Zena Rd NW,  Salem, OR, 97304,  USA",https://maps.google.com/?cid=1767716773990123278,https://www.faillawinesoregon.com/,4.6,11.0,5659 Zena Rd NW, Salem,OR,97304, USA,,,8,45.0242905,-123.1440303,45.0256866302915,-123.1428639197085,45.0229886697085,-123.1455618802915
ChIJJyem-IMTwFQRIDvFuH85wfM,Springhill Cellars Winery (Open May-December),OPERATIONAL,(541) 928-1009,"2920 NW Scenic Dr,  Albany, OR, 97321,  USA",https://maps.google.com/?cid=17564383242445208352,http://www.springhillcellars.com/,4.7,29.0,2920 NW Scenic Dr, Albany,OR,97321, USA,,Springhill Cellars,176,44.67100999999999,-123.146152,44.67236473029149,-123.1443676197085,44.66966676970849,-123.1470655802915
ChIJZb21d6OglVQR6kGo7qXXazE,ENSO Winery,OPERATIONAL,(503) 683-3676,"1416 SE Stark St,  Portland, OR, 97214,  USA",https://maps.google.com/?cid=3561177038040089066,http://www.ensowinery.com/,4.6,128.0,1416 SE Stark St, Portland,OR,97214, USA,,ENSO Winery,177,45.5191382,-122.6511493,45.5205859802915,-122.6498626197085,45.5178880197085,-122.6525605802915
